O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
17-2121.02	1.C.4.c	Adaptability/Flexibility	IM	3.91	22	0.17	3.55	4.27	N	06/2006	Incumbent
17-2121.02	1.C.5.a	Dependability	IM	4.27	23	0.27	3.70	4.83	N	06/2006	Incumbent
17-2121.02	1.C.5.b	Attention to Detail	IM	4.58	23	0.12	4.34	4.82	N	06/2006	Incumbent
17-2121.02	1.C.5.c	Integrity	IM	4.40	23	0.21	3.97	4.83	N	06/2006	Incumbent
17-2121.02	1.C.6	Independence	IM	3.76	23	0.30	3.13	4.39	N	06/2006	Incumbent
17-2121.02	1.C.7.a	Innovation	IM	3.77	23	0.29	3.16	4.37	N	06/2006	Incumbent
17-2121.02	1.C.7.b	Analytical Thinking	IM	4.44	22	0.16	4.10	4.77	N	06/2006	Incumbent
17-2131.00	1.C.1.a	Achievement/Effort	IM	3.79	20	0.31	3.14	4.45	N	06/2006	Incumbent
17-2131.00	1.C.1.b	Persistence	IM	3.68	20	0.26	3.14	4.21	N	06/2006	Incumbent
17-2131.00	1.C.1.c	Initiative	IM	3.66	20	0.19	3.27	4.06	N	06/2006	Incumbent
17-2131.00	1.C.2.b	Leadership	IM	3.19	20	0.37	2.42	3.96	N	06/2006	Incumbent
17-2131.00	1.C.3.a	Cooperation	IM	3.66	20	0.28	3.08	4.25	N	06/2006	Incumbent
17-2131.00	1.C.3.b	Concern for Others	IM	2.83	20	0.33	2.13	3.53	N	06/2006	Incumbent
17-2131.00	1.C.3.c	Social Orientation	IM	2.32	20	0.26	1.78	2.86	N	06/2006	Incumbent
17-2131.00	1.C.4.a	Self Control	IM	3.11	19	0.36	2.37	3.86	N	06/2006	Incumbent
17-2131.00	1.C.4.b	Stress Tolerance	IM	3.52	20	0.22	3.06	3.98	N	06/2006	Incumbent
17-2131.00	1.C.4.c	Adaptability/Flexibility	IM	3.44	20	0.30	2.81	4.07	N	06/2006	Incumbent
17-2131.00	1.C.5.a	Dependability	IM	4.32	20	0.18	3.94	4.70	N	06/2006	Incumbent
17-2131.00	1.C.5.b	Attention to Detail	IM	4.31	20	0.28	3.73	4.89	N	06/2006	Incumbent
17-2131.00	1.C.5.c	Integrity	IM	4.20	20	0.29	3.58	4.82	N	06/2006	Incumbent
17-2131.00	1.C.6	Independence	IM	3.05	20	0.20	2.63	3.47	N	06/2006	Incumbent
17-2131.00	1.C.7.a	Innovation	IM	3.54	20	0.34	2.82	4.26	N	06/2006	Incumbent
17-2131.00	1.C.7.b	Analytical Thinking	IM	4.35	20	0.28	3.77	4.94	N	06/2006	Incumbent
17-2141.00	1.C.1.a	Achievement/Effort	IM	3.85	41	0.18	3.48	4.21	N	06/2009	Incumbent
17-2141.00	1.C.1.b	Persistence	IM	4.07	41	0.21	3.64	4.50	N	06/2009	Incumbent
17-2141.00	1.C.1.c	Initiative	IM	4.10	41	0.13	3.84	4.36	N	06/2009	Incumbent
17-2141.00	1.C.2.b	Leadership	IM	3.77	41	0.26	3.25	4.28	N	06/2009	Incumbent
17-2141.00	1.C.3.a	Cooperation	IM	4.07	39	0.16	3.75	4.39	N	06/2009	Incumbent
17-2141.00	1.C.3.b	Concern for Others	IM	3.57	40	0.19	3.19	3.96	N	06/2009	Incumbent
17-2141.00	1.C.3.c	Social Orientation	IM	2.84	40	0.15	2.53	3.14	N	06/2009	Incumbent
17-2141.00	1.C.4.a	Self Control	IM	3.65	40	0.21	3.23	4.07	N	06/2009	Incumbent
17-2141.00	1.C.4.b	Stress Tolerance	IM	3.89	40	0.18	3.53	4.25	N	06/2009	Incumbent
17-2141.00	1.C.4.c	Adaptability/Flexibility	IM	4.00	40	0.12	3.74	4.25	N	06/2009	Incumbent
17-2141.00	1.C.5.a	Dependability	IM	4.36	40	0.09	4.17	4.55	N	06/2009	Incumbent
17-2141.00	1.C.5.b	Attention to Detail	IM	4.55	40	0.12	4.31	4.79	N	06/2009	Incumbent
17-2141.00	1.C.5.c	Integrity	IM	3.85	41	0.15	3.55	4.15	N	06/2009	Incumbent
17-2141.00	1.C.6	Independence	IM	3.85	41	0.18	3.48	4.21	N	06/2009	Incumbent
17-2141.00	1.C.7.a	Innovation	IM	4.02	41	0.10	3.81	4.23	N	06/2009	Incumbent
17-2141.00	1.C.7.b	Analytical Thinking	IM	4.42	41	0.11	4.19	4.65	N	06/2009	Incumbent
17-2151.00	1.C.1.a	Achievement/Effort	IM	3.95	25	0.16	3.63	4.27	N	12/2004	Incumbent
17-2151.00	1.C.1.b	Persistence	IM	4.14	25	0.16	3.80	4.47	N	12/2004	Incumbent
17-2151.00	1.C.1.c	Initiative	IM	4.39	25	0.12	4.15	4.63	N	12/2004	Incumbent
17-2151.00	1.C.2.b	Leadership	IM	3.89	25	0.16	3.56	4.21	N	12/2004	Incumbent
17-2151.00	1.C.3.a	Cooperation	IM	4.16	25	0.17	3.81	4.51	N	12/2004	Incumbent
17-2151.00	1.C.3.b	Concern for Others	IM	3.57	25	0.27	3.02	4.12	N	12/2004	Incumbent
17-2151.00	1.C.3.c	Social Orientation	IM	3.15	25	0.28	2.57	3.74	N	12/2004	Incumbent
17-2151.00	1.C.4.a	Self Control	IM	3.90	25	0.21	3.46	4.34	N	12/2004	Incumbent
17-2151.00	1.C.4.b	Stress Tolerance	IM	4.03	25	0.15	3.72	4.33	N	12/2004	Incumbent
17-2151.00	1.C.4.c	Adaptability/Flexibility	IM	4.38	25	0.10	4.17	4.59	N	12/2004	Incumbent
17-2151.00	1.C.5.a	Dependability	IM	4.43	25	0.13	4.16	4.70	N	12/2004	Incumbent
17-2151.00	1.C.5.b	Attention to Detail	IM	4.20	25	0.13	3.92	4.47	N	12/2004	Incumbent
17-2151.00	1.C.5.c	Integrity	IM	4.41	25	0.16	4.09	4.73	N	12/2004	Incumbent
17-2151.00	1.C.6	Independence	IM	4.04	25	0.19	3.64	4.44	N	12/2004	Incumbent
17-2151.00	1.C.7.a	Innovation	IM	3.82	25	0.17	3.46	4.18	N	12/2004	Incumbent
17-2151.00	1.C.7.b	Analytical Thinking	IM	4.22	25	0.16	3.90	4.54	N	12/2004	Incumbent
17-2161.00	1.C.1.a	Achievement/Effort	IM	3.67	20	0.23	3.19	4.14	N	07/2005	Incumbent
17-2161.00	1.C.1.b	Persistence	IM	3.85	20	0.18	3.46	4.24	N	07/2005	Incumbent
17-2161.00	1.C.1.c	Initiative	IM	3.90	19	0.23	3.41	4.39	N	07/2005	Incumbent
17-2161.00	1.C.2.b	Leadership	IM	3.45	20	0.31	2.80	4.09	N	07/2005	Incumbent
17-2161.00	1.C.3.a	Cooperation	IM	3.74	20	0.22	3.27	4.21	N	07/2005	Incumbent
17-2161.00	1.C.3.b	Concern for Others	IM	3.31	20	0.31	2.65	3.97	N	07/2005	Incumbent
17-2161.00	1.C.3.c	Social Orientation	IM	2.57	20	0.33	1.89	3.26	N	07/2005	Incumbent
17-2161.00	1.C.4.a	Self Control	IM	3.85	19	0.23	3.37	4.32	N	07/2005	Incumbent
17-2161.00	1.C.4.b	Stress Tolerance	IM	3.98	20	0.24	3.48	4.47	N	07/2005	Incumbent
17-2161.00	1.C.4.c	Adaptability/Flexibility	IM	3.96	20	0.25	3.43	4.49	N	07/2005	Incumbent
17-2161.00	1.C.5.a	Dependability	IM	3.91	20	0.22	3.44	4.38	N	07/2005	Incumbent
17-2161.00	1.C.5.b	Attention to Detail	IM	4.55	19	0.15	4.23	4.87	N	07/2005	Incumbent
17-2161.00	1.C.5.c	Integrity	IM	4.42	20	0.26	3.87	4.97	N	07/2005	Incumbent
17-2161.00	1.C.6	Independence	IM	3.71	20	0.26	3.16	4.25	N	07/2005	Incumbent
17-2161.00	1.C.7.a	Innovation	IM	3.64	20	0.23	3.15	4.12	N	07/2005	Incumbent
17-2161.00	1.C.7.b	Analytical Thinking	IM	4.32	20	0.12	4.08	4.56	N	07/2005	Incumbent
17-2171.00	1.C.1.a	Achievement/Effort	IM	4.14	29	0.21	3.71	4.57	N	12/2004	Incumbent
17-2171.00	1.C.1.b	Persistence	IM	3.91	29	0.21	3.47	4.34	N	12/2004	Incumbent
17-2171.00	1.C.1.c	Initiative	IM	4.31	29	0.18	3.94	4.69	N	12/2004	Incumbent
17-2171.00	1.C.2.b	Leadership	IM	3.77	29	0.22	3.32	4.22	N	12/2004	Incumbent
17-2171.00	1.C.3.a	Cooperation	IM	3.84	29	0.22	3.37	4.30	N	12/2004	Incumbent
17-2171.00	1.C.3.b	Concern for Others	IM	2.85	29	0.14	2.55	3.15	N	12/2004	Incumbent
17-2171.00	1.C.3.c	Social Orientation	IM	3.00	29	0.19	2.62	3.38	N	12/2004	Incumbent
17-2171.00	1.C.4.a	Self Control	IM	3.80	29	0.19	3.40	4.19	N	12/2004	Incumbent
17-2171.00	1.C.4.b	Stress Tolerance	IM	3.98	29	0.20	3.57	4.38	N	12/2004	Incumbent
17-2171.00	1.C.4.c	Adaptability/Flexibility	IM	4.20	29	0.17	3.86	4.54	N	12/2004	Incumbent
17-2171.00	1.C.5.a	Dependability	IM	4.30	29	0.21	3.88	4.72	N	12/2004	Incumbent
17-2171.00	1.C.5.b	Attention to Detail	IM	4.13	29	0.15	3.81	4.44	N	12/2004	Incumbent
17-2171.00	1.C.5.c	Integrity	IM	4.17	29	0.25	3.66	4.67	N	12/2004	Incumbent
17-2171.00	1.C.6	Independence	IM	3.98	29	0.25	3.47	4.50	N	12/2004	Incumbent
17-2171.00	1.C.7.a	Innovation	IM	3.48	29	0.21	3.06	3.90	N	12/2004	Incumbent
17-2171.00	1.C.7.b	Analytical Thinking	IM	4.57	28	0.12	4.33	4.81	N	12/2004	Incumbent
17-2199.02	1.C.1.a	Achievement/Effort	IM	3.86	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.1.b	Persistence	IM	4.03	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.1.c	Initiative	IM	4.10	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.2.b	Leadership	IM	3.76	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.3.a	Cooperation	IM	4.17	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.3.b	Concern for Others	IM	3.28	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.3.c	Social Orientation	IM	2.90	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.4.a	Self Control	IM	4.00	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.4.b	Stress Tolerance	IM	4.10	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.4.c	Adaptability/Flexibility	IM	3.97	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.5.a	Dependability	IM	4.21	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.5.b	Attention to Detail	IM	4.55	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.5.c	Integrity	IM	4.69	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.6	Independence	IM	3.72	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.7.a	Innovation	IM	3.55	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.02	1.C.7.b	Analytical Thinking	IM	4.45	29	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.1.a	Achievement/Effort	IM	3.73	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.1.b	Persistence	IM	3.88	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.1.c	Initiative	IM	4.27	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.2.b	Leadership	IM	3.58	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.3.a	Cooperation	IM	4.19	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.3.b	Concern for Others	IM	3.00	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.3.c	Social Orientation	IM	2.85	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.4.a	Self Control	IM	3.35	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.4.b	Stress Tolerance	IM	3.54	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.4.c	Adaptability/Flexibility	IM	3.96	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.5.a	Dependability	IM	4.38	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.5.b	Attention to Detail	IM	4.46	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.5.c	Integrity	IM	4.54	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.6	Independence	IM	3.73	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.7.a	Innovation	IM	3.77	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.03	1.C.7.b	Analytical Thinking	IM	4.65	26	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.1.a	Achievement/Effort	IM	4.14	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.1.b	Persistence	IM	4.19	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.1.c	Initiative	IM	4.38	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.2.b	Leadership	IM	3.71	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.3.a	Cooperation	IM	3.86	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.3.b	Concern for Others	IM	3.24	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.3.c	Social Orientation	IM	3.05	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.4.a	Self Control	IM	3.81	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.4.b	Stress Tolerance	IM	3.90	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.4.c	Adaptability/Flexibility	IM	4.00	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.5.a	Dependability	IM	4.57	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.5.b	Attention to Detail	IM	4.52	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.5.c	Integrity	IM	4.38	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.6	Independence	IM	4.05	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.7.a	Innovation	IM	4.14	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.04	1.C.7.b	Analytical Thinking	IM	4.57	21	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.1.a	Achievement/Effort	IM	4.04	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.1.b	Persistence	IM	4.00	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.1.c	Initiative	IM	4.04	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.2.b	Leadership	IM	3.25	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.3.a	Cooperation	IM	3.88	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.3.b	Concern for Others	IM	2.96	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.3.c	Social Orientation	IM	2.58	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.4.a	Self Control	IM	3.38	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.4.b	Stress Tolerance	IM	3.46	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.4.c	Adaptability/Flexibility	IM	3.92	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.5.a	Dependability	IM	3.96	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.5.b	Attention to Detail	IM	4.50	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.5.c	Integrity	IM	4.00	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.6	Independence	IM	3.71	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.7.a	Innovation	IM	4.17	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-2199.07	1.C.7.b	Analytical Thinking	IM	4.54	24	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
17-3011.01	1.C.1.a	Achievement/Effort	IM	3.60	19	0.14	3.31	3.89	N	03/2003	Incumbent
17-3011.01	1.C.1.b	Persistence	IM	3.36	19	0.13	3.09	3.63	N	03/2003	Incumbent
17-3011.01	1.C.1.c	Initiative	IM	3.68	19	0.13	3.41	3.95	N	03/2003	Incumbent
17-3011.01	1.C.2.b	Leadership	IM	3.28	19	0.11	3.05	3.51	N	03/2003	Incumbent
17-3011.01	1.C.3.a	Cooperation	IM	3.95	19	0.13	3.68	4.22	N	03/2003	Incumbent
17-3011.01	1.C.3.b	Concern for Others	IM	3.70	19	0.15	3.38	4.03	N	03/2003	Incumbent
17-3011.01	1.C.3.c	Social Orientation	IM	3.22	19	0.23	2.74	3.69	N	03/2003	Incumbent
17-3011.01	1.C.4.a	Self Control	IM	3.67	19	0.22	3.21	4.12	N	03/2003	Incumbent
17-3011.01	1.C.4.b	Stress Tolerance	IM	4.00	19	0.09	3.81	4.19	N	03/2003	Incumbent
17-3011.01	1.C.4.c	Adaptability/Flexibility	IM	3.93	19	0.13	3.66	4.21	N	03/2003	Incumbent
17-3011.01	1.C.5.a	Dependability	IM	4.07	19	0.17	3.73	4.42	N	03/2003	Incumbent
17-3011.01	1.C.5.b	Attention to Detail	IM	4.23	19	0.18	3.86	4.59	N	03/2003	Incumbent
17-3011.01	1.C.5.c	Integrity	IM	3.86	18	0.17	3.49	4.23	N	03/2003	Incumbent
17-3011.01	1.C.6	Independence	IM	3.52	19	0.27	2.94	4.09	N	03/2003	Incumbent
17-3011.01	1.C.7.a	Innovation	IM	3.52	19	0.17	3.18	3.87	N	03/2003	Incumbent
17-3011.01	1.C.7.b	Analytical Thinking	IM	3.91	19	0.24	3.40	4.41	N	03/2003	Incumbent
17-3011.02	1.C.1.a	Achievement/Effort	IM	4.10	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.1.b	Persistence	IM	4.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.1.c	Initiative	IM	3.95	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.2.b	Leadership	IM	3.24	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.3.a	Cooperation	IM	4.29	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.3.b	Concern for Others	IM	3.33	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.3.c	Social Orientation	IM	2.95	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.4.a	Self Control	IM	4.10	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.4.b	Stress Tolerance	IM	4.19	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.4.c	Adaptability/Flexibility	IM	4.10	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.5.a	Dependability	IM	4.62	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.5.b	Attention to Detail	IM	4.62	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.5.c	Integrity	IM	4.38	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.6	Independence	IM	3.76	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.7.a	Innovation	IM	3.57	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3011.02	1.C.7.b	Analytical Thinking	IM	4.10	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
17-3012.01	1.C.1.a	Achievement/Effort	IM	4.21	19	0.13	3.93	4.48	N	12/2005	Incumbent
17-3012.01	1.C.1.b	Persistence	IM	3.89	19	0.27	3.33	4.46	N	12/2005	Incumbent
17-3012.01	1.C.1.c	Initiative	IM	3.93	19	0.20	3.51	4.36	N	12/2005	Incumbent
17-3012.01	1.C.2.b	Leadership	IM	2.95	19	0.31	2.30	3.59	N	12/2005	Incumbent
17-3012.01	1.C.3.a	Cooperation	IM	3.65	19	0.28	3.06	4.23	N	12/2005	Incumbent
17-3012.01	1.C.3.b	Concern for Others	IM	3.48	19	0.36	2.72	4.24	N	12/2005	Incumbent
17-3012.01	1.C.3.c	Social Orientation	IM	3.12	19	0.40	2.28	3.95	N	12/2005	Incumbent
17-3012.01	1.C.4.a	Self Control	IM	3.67	19	0.16	3.33	4.00	N	12/2005	Incumbent
17-3012.01	1.C.4.b	Stress Tolerance	IM	3.96	19	0.27	3.40	4.53	N	12/2005	Incumbent
17-3012.01	1.C.4.c	Adaptability/Flexibility	IM	3.93	19	0.28	3.35	4.51	N	12/2005	Incumbent
17-3012.01	1.C.5.a	Dependability	IM	4.09	19	0.21	3.65	4.53	N	12/2005	Incumbent
17-3012.01	1.C.5.b	Attention to Detail	IM	4.64	19	0.12	4.38	4.90	N	12/2005	Incumbent
17-3012.01	1.C.5.c	Integrity	IM	3.30	19	0.52	2.22	4.38	N	12/2005	Incumbent
17-3012.01	1.C.6	Independence	IM	3.56	19	0.27	3.00	4.12	N	12/2005	Incumbent
17-3012.01	1.C.7.a	Innovation	IM	3.05	19	0.45	2.10	4.00	N	12/2005	Incumbent
17-3012.01	1.C.7.b	Analytical Thinking	IM	3.76	19	0.32	3.08	4.43	N	12/2005	Incumbent
17-3012.02	1.C.1.a	Achievement/Effort	IM	3.21	18	0.19	2.81	3.60	N	12/2005	Incumbent
17-3012.02	1.C.1.b	Persistence	IM	2.84	18	0.43	1.94	3.74	N	12/2005	Incumbent
17-3012.02	1.C.1.c	Initiative	IM	3.43	18	0.30	2.79	4.08	N	12/2005	Incumbent
17-3012.02	1.C.2.b	Leadership	IM	3.83	18	0.24	3.33	4.33	N	12/2005	Incumbent
17-3012.02	1.C.3.a	Cooperation	IM	4.51	18	0.29	3.91	5.00	N	12/2005	Incumbent
17-3012.02	1.C.3.b	Concern for Others	IM	4.05	18	0.49	3.02	5.00	N	12/2005	Incumbent
17-3012.02	1.C.3.c	Social Orientation	IM	3.23	18	0.19	2.83	3.64	N	12/2005	Incumbent
17-3012.02	1.C.4.a	Self Control	IM	3.04	18	0.51	1.96	4.12	N	12/2005	Incumbent
17-3012.02	1.C.4.b	Stress Tolerance	IM	3.41	18	0.25	2.87	3.94	N	12/2005	Incumbent
17-3012.02	1.C.4.c	Adaptability/Flexibility	IM	3.47	18	0.24	2.95	3.98	N	12/2005	Incumbent
17-3012.02	1.C.5.a	Dependability	IM	4.20	18	0.20	3.78	4.62	N	12/2005	Incumbent
17-3012.02	1.C.5.b	Attention to Detail	IM	4.75	18	0.18	4.36	5.00	N	12/2005	Incumbent
17-3012.02	1.C.5.c	Integrity	IM	4.80	18	0.13	4.53	5.00	N	12/2005	Incumbent
17-3012.02	1.C.6	Independence	IM	3.82	18	0.27	3.24	4.40	N	12/2005	Incumbent
17-3012.02	1.C.7.a	Innovation	IM	3.43	18	0.23	2.95	3.91	N	12/2005	Incumbent
17-3012.02	1.C.7.b	Analytical Thinking	IM	3.37	18	0.20	2.94	3.80	N	12/2005	Incumbent
17-3013.00	1.C.1.a	Achievement/Effort	IM	3.48	32	0.16	3.14	3.81	N	06/2009	Incumbent
17-3013.00	1.C.1.b	Persistence	IM	3.67	32	0.14	3.37	3.96	N	06/2009	Incumbent
17-3013.00	1.C.1.c	Initiative	IM	3.89	32	0.14	3.60	4.17	N	06/2009	Incumbent
17-3013.00	1.C.2.b	Leadership	IM	3.39	32	0.19	3.01	3.78	N	06/2009	Incumbent
17-3013.00	1.C.3.a	Cooperation	IM	3.90	32	0.13	3.63	4.16	N	06/2009	Incumbent
17-3013.00	1.C.3.b	Concern for Others	IM	3.14	32	0.24	2.65	3.63	N	06/2009	Incumbent
17-3013.00	1.C.3.c	Social Orientation	IM	2.82	31	0.18	2.46	3.18	N	06/2009	Incumbent
17-3013.00	1.C.4.a	Self Control	IM	3.52	32	0.20	3.11	3.94	N	06/2009	Incumbent
17-3013.00	1.C.4.b	Stress Tolerance	IM	3.88	32	0.14	3.60	4.16	N	06/2009	Incumbent
17-3013.00	1.C.4.c	Adaptability/Flexibility	IM	3.76	32	0.14	3.48	4.04	N	06/2009	Incumbent
17-3013.00	1.C.5.a	Dependability	IM	4.19	32	0.12	3.93	4.44	N	06/2009	Incumbent
17-3013.00	1.C.5.b	Attention to Detail	IM	4.69	32	0.10	4.47	4.90	N	06/2009	Incumbent
17-3013.00	1.C.5.c	Integrity	IM	3.91	32	0.17	3.57	4.25	N	06/2009	Incumbent
17-3013.00	1.C.6	Independence	IM	3.24	32	0.29	2.64	3.83	N	06/2009	Incumbent
17-3013.00	1.C.7.a	Innovation	IM	3.76	32	0.21	3.33	4.18	N	06/2009	Incumbent
17-3013.00	1.C.7.b	Analytical Thinking	IM	4.10	32	0.16	3.78	4.43	N	06/2009	Incumbent
17-3021.00	1.C.1.a	Achievement/Effort	IM	4.58	25	0.25	4.06	5.00	N	12/2006	Incumbent
17-3021.00	1.C.1.b	Persistence	IM	4.76	25	0.15	4.45	5.00	N	12/2006	Incumbent
17-3021.00	1.C.1.c	Initiative	IM	4.85	25	0.11	4.63	5.00	N	12/2006	Incumbent
17-3021.00	1.C.2.b	Leadership	IM	4.47	25	0.17	4.11	4.82	N	12/2006	Incumbent
17-3021.00	1.C.3.a	Cooperation	IM	4.69	25	0.19	4.31	5.00	N	12/2006	Incumbent
17-3021.00	1.C.3.b	Concern for Others	IM	3.76	25	0.44	2.85	4.67	N	12/2006	Incumbent
17-3021.00	1.C.3.c	Social Orientation	IM	3.17	25	0.14	2.88	3.46	N	12/2006	Incumbent
17-3021.00	1.C.4.a	Self Control	IM	3.93	25	0.08	3.76	4.11	N	12/2006	Incumbent
17-3021.00	1.C.4.b	Stress Tolerance	IM	4.18	25	0.21	3.75	4.61	N	12/2006	Incumbent
17-3021.00	1.C.4.c	Adaptability/Flexibility	IM	4.59	25	0.25	4.07	5.00	N	12/2006	Incumbent
17-3021.00	1.C.5.a	Dependability	IM	4.80	25	0.14	4.51	5.00	N	12/2006	Incumbent
17-3021.00	1.C.5.b	Attention to Detail	IM	4.94	25	0.05	4.84	5.00	N	12/2006	Incumbent
17-3021.00	1.C.5.c	Integrity	IM	4.88	25	0.08	4.72	5.00	N	12/2006	Incumbent
17-3021.00	1.C.6	Independence	IM	4.24	25	0.44	3.34	5.00	N	12/2006	Incumbent
