series_id                     	seasonal	sector_code	industry_code	measure_code	duration_code	base_year	type_code	area_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
IPUEN3259__W010000000         	U	E	N3259__	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 3259, other chemical product and preparation manufacturing, U.S. total		1987	A01	2019	A01
IPUEN3259__W011000000         	U	E	N3259__	W01	1	-	R	000000	Annual percent change of employment for NAICS 3259, other chemical product and preparation manufacturing, U.S. total		1988	A01	2019	A01
IPUEN3259__W200000000         	U	E	N3259__	W20	0	-	E	000000	Annual employment (thousands) for NAICS 3259, other chemical product and preparation manufacturing, U.S. total		1987	A01	2019	A01
IPUEN3259__W201000000         	U	E	N3259__	W20	1	-	R	000000	Annual percent change of employment for NAICS 3259, other chemical product and preparation manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___L000000000         	U	E	N325___	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___L001000000         	U	E	N325___	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___L010000000         	U	E	N325___	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___L011000000         	U	E	N325___	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___L020000000         	U	E	N325___	L02	0	-	Y	000000	Annual labor compensation (million $) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___L021000000         	U	E	N325___	L02	1	-	R	000000	Annual percent change of labor compensation for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___L200000000         	U	E	N325___	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___L201000000         	U	E	N325___	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___T010000000         	U	E	N325___	T01	0	2007	I	000000	Annual index of output (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___T011000000         	U	E	N325___	T01	1	-	R	000000	Annual percent change of output for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___T050000000         	U	E	N325___	T05	0	2007	I	000000	Annual index of implicit output deflator (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___T051000000         	U	E	N325___	T05	1	-	R	000000	Annual percent change of implicit output deflator for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___T300000000         	U	E	N325___	T30	0	-	Y	000000	Annual value of production (million $) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___T301000000         	U	E	N325___	T30	1	-	R	000000	Annual percent change of value of production for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___U100000000         	U	E	N325___	U10	0	2007	I	000000	Annual index of unit labor costs (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___U101000000         	U	E	N325___	U10	1	-	R	000000	Annual percent change of unit labor costs for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___U110000000         	U	E	N325___	U11	0	2007	I	000000	Annual index of labor compensation (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___U111000000         	U	E	N325___	U11	1	-	R	000000	Annual percent change of labor compensation for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___U120000000         	U	E	N325___	U12	0	2007	I	000000	Annual index of hourly compensation (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___U121000000         	U	E	N325___	U12	1	-	R	000000	Annual percent change of hourly compensation for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___W000000000         	U	E	N325___	W00	0	2007	I	000000	Annual index of output per employee (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___W001000000         	U	E	N325___	W00	1	-	R	000000	Annual percent change of output per employee for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___W010000000         	U	E	N325___	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___W011000000         	U	E	N325___	W01	1	-	R	000000	Annual percent change of employment for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN325___W200000000         	U	E	N325___	W20	0	-	E	000000	Annual employment (thousands) for NAICS 325, chemical manufacturing, U.S. total		1987	A01	2019	A01
IPUEN325___W201000000         	U	E	N325___	W20	1	-	R	000000	Annual percent change of employment for NAICS 325, chemical manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32611_L000000000         	U	E	N32611_	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_L001000000         	U	E	N32611_	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_L010000000         	U	E	N32611_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2019	A01
IPUEN32611_L011000000         	U	E	N32611_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32611_L020000000         	U	E	N32611_	L02	0	-	Y	000000	Annual labor compensation (million $) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_L021000000         	U	E	N32611_	L02	1	-	R	000000	Annual percent change of labor compensation for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_L200000000         	U	E	N32611_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2019	A01
IPUEN32611_L201000000         	U	E	N32611_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32611_T010000000         	U	E	N32611_	T01	0	2007	I	000000	Annual index of output (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_T011000000         	U	E	N32611_	T01	1	-	R	000000	Annual percent change of output for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_T050000000         	U	E	N32611_	T05	0	2007	I	000000	Annual index of implicit output deflator (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_T051000000         	U	E	N32611_	T05	1	-	R	000000	Annual percent change of implicit output deflator for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_T300000000         	U	E	N32611_	T30	0	-	Y	000000	Annual value of production (million $) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_T301000000         	U	E	N32611_	T30	1	-	R	000000	Annual percent change of value of production for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_U100000000         	U	E	N32611_	U10	0	2007	I	000000	Annual index of unit labor costs (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_U101000000         	U	E	N32611_	U10	1	-	R	000000	Annual percent change of unit labor costs for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_U110000000         	U	E	N32611_	U11	0	2007	I	000000	Annual index of labor compensation (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_U111000000         	U	E	N32611_	U11	1	-	R	000000	Annual percent change of labor compensation for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_U120000000         	U	E	N32611_	U12	0	2007	I	000000	Annual index of hourly compensation (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_U121000000         	U	E	N32611_	U12	1	-	R	000000	Annual percent change of hourly compensation for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_W000000000         	U	E	N32611_	W00	0	2007	I	000000	Annual index of output per employee (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32611_W001000000         	U	E	N32611_	W00	1	-	R	000000	Annual percent change of output per employee for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32611_W010000000         	U	E	N32611_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2019	A01
IPUEN32611_W011000000         	U	E	N32611_	W01	1	-	R	000000	Annual percent change of employment for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32611_W200000000         	U	E	N32611_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1987	A01	2019	A01
IPUEN32611_W201000000         	U	E	N32611_	W20	1	-	R	000000	Annual percent change of employment for NAICS 32611, plastics packaging materials and unlaminated film and sheet manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32612_L000000000         	U	E	N32612_	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32612_L001000000         	U	E	N32612_	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32612_L010000000         	U	E	N32612_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2019	A01
IPUEN32612_L011000000         	U	E	N32612_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32612_L020000000         	U	E	N32612_	L02	0	-	Y	000000	Annual labor compensation (million $) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32612_L021000000         	U	E	N32612_	L02	1	-	R	000000	Annual percent change of labor compensation for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32612_L200000000         	U	E	N32612_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2019	A01
IPUEN32612_L201000000         	U	E	N32612_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2019	A01
IPUEN32612_T010000000         	U	E	N32612_	T01	0	2007	I	000000	Annual index of output (2007=100) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32612_T011000000         	U	E	N32612_	T01	1	-	R	000000	Annual percent change of output for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32612_T050000000         	U	E	N32612_	T05	0	2007	I	000000	Annual index of implicit output deflator (2007=100) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32612_T051000000         	U	E	N32612_	T05	1	-	R	000000	Annual percent change of implicit output deflator for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32612_T300000000         	U	E	N32612_	T30	0	-	Y	000000	Annual value of production (million $) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2017	A01
IPUEN32612_T301000000         	U	E	N32612_	T30	1	-	R	000000	Annual percent change of value of production for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1988	A01	2017	A01
IPUEN32612_U100000000         	U	E	N32612_	U10	0	2007	I	000000	Annual index of unit labor costs (2007=100) for NAICS 32612, plastics pipe, pipe fitting, and unlaminated profile shape manufacturing, U.S. total		1987	A01	2017	A01
