O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
15-1051.00	3.A.3	On-the-Job Training	OJ	2	16.06	17	14.70	1.86	65.88	Y	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	3	2.80	17	2.99	0.28	22.81	N	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	4	0.10	17	0.11	0.01	0.97	N	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	5	54.90	17	20.84	16.97	87.88	Y	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	6	5.68	17	5.61	0.65	35.65	N	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	7	3.58	17	2.90	0.62	18.03	N	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	8	0.00	17	0.00	n/a	n/a	N	12/2004	Incumbent
15-1051.00	3.A.3	On-the-Job Training	OJ	9	0.00	17	0.00	n/a	n/a	N	12/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	1	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	2	3.38	15	3.46	0.36	25.30	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	3	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	4	41.26	15	17.26	13.24	76.39	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	5	3.37	15	3.44	0.36	25.24	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	6	50.08	15	16.95	18.99	81.11	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	7	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	8	1.91	15	1.98	0.20	15.82	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	9	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	10	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	11	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	2.D.1	Required Level of Education	RL	12	0.00	15	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	1	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	2	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	3	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	4	5.15	16	5.18	0.56	34.20	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	5	6.70	16	4.95	1.31	27.99	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	6	4.00	16	4.07	0.43	28.47	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	7	23.61	16	15.82	4.55	66.72	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	8	31.24	16	14.74	9.52	66.24	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	9	14.55	16	13.21	1.74	62.10	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	10	14.75	16	13.34	1.77	62.40	N	07/2004	Incumbent
15-1061.00	3.A.1	Related Work Experience	RW	11	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	1	11.77	16	8.57	2.25	43.63	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	2	7.36	16	5.42	1.44	30.20	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	3	5.24	16	4.04	0.97	23.87	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	4	9.82	16	7.15	1.91	37.82	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	5	45.91	16	17.22	16.21	78.82	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	6	19.90	16	13.84	3.76	61.26	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	1	3.08	16	3.16	0.33	23.25	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	2	7.36	16	5.42	1.44	30.20	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	3	3.94	16	3.52	0.56	22.95	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	4	31.07	16	14.09	9.99	64.69	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	5	49.40	16	15.63	20.48	78.73	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	6	5.15	16	5.18	0.56	34.20	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	7	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	8	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1061.00	3.A.3	On-the-Job Training	OJ	9	0.00	16	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	1	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	2	1.03	124	0.59	0.33	3.14	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	3	18.42	124	5.48	9.89	31.73	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	4	9.04	124	3.43	4.17	18.49	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	5	14.45	124	4.53	7.57	25.85	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	6	42.63	124	6.80	30.00	56.29	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	7	9.51	124	4.45	3.64	22.65	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	8	4.05	124	3.49	0.71	19.99	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	9	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	10	0.86	124	0.84	0.12	5.79	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	11	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	2.D.1	Required Level of Education	RL	12	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	1	0.09	127	0.09	0.01	0.68	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	2	1.85	127	1.81	0.26	11.88	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	3	0.00	127	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	4	3.33	127	2.16	0.91	11.49	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	5	1.31	127	0.65	0.49	3.46	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	6	15.04	127	4.85	7.70	27.29	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	7	47.72	127	6.69	34.94	60.82	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	8	23.13	127	6.23	13.08	37.58	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	9	3.20	127	1.86	0.99	9.81	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	10	3.98	127	2.89	0.92	15.60	N	07/2004	Incumbent
15-1071.00	3.A.1	Related Work Experience	RW	11	0.35	127	0.35	0.05	2.51	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	1	7.68	128	3.72	2.86	19.02	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	2	26.70	128	6.76	15.53	41.92	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	3	15.60	128	4.73	8.33	27.34	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	4	18.83	128	5.15	10.64	31.12	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	5	15.26	128	5.50	7.20	29.47	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	6	5.14	128	2.52	1.91	13.09	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	7	5.39	128	3.08	1.70	15.83	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	8	5.41	128	3.44	1.49	17.77	N	07/2004	Incumbent
15-1071.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	128	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	1	0.25	127	0.25	0.03	1.80	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	2	16.78	127	5.58	8.38	30.79	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	3	37.05	127	6.68	25.03	50.92	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	4	15.80	127	4.89	8.31	27.99	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	5	18.24	127	5.31	9.93	31.11	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	6	9.27	127	4.37	3.53	22.22	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	7	2.23	127	1.27	0.72	6.72	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	8	0.37	127	0.31	0.07	1.89	N	07/2004	Incumbent
15-1071.00	3.A.3	On-the-Job Training	OJ	9	0.00	127	0.00	n/a	n/a	N	07/2004	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	1	0.00	15	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	2	3.32	15	3.22	0.40	22.84	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	3	12.87	15	11.51	1.61	57.19	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	4	1.81	15	1.98	0.17	16.71	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	5	2.39	15	1.77	0.48	11.06	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	6	71.67	15	16.28	31.19	93.39	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	7	7.94	15	7.40	0.97	43.09	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	8	0.00	15	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	9	0.00	15	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	10	0.00	15	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	11	0.00	15	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	2.D.1	Required Level of Education	RL	12	0.00	15	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	1	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	2	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	3	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	4	0.96	19	1.04	0.10	8.79	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	5	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	6	1.95	19	1.43	0.41	8.76	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	7	43.17	19	24.18	8.74	85.77	Y	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	8	44.65	19	21.93	11.11	83.88	Y	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	9	2.74	19	2.94	0.28	22.29	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	10	6.54	19	6.79	0.67	41.92	N	07/2005	Incumbent
15-1071.01	3.A.1	Related Work Experience	RW	11	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	1	1.80	19	1.80	0.21	13.51	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	2	7.58	19	7.01	0.99	40.18	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	3	2.00	19	1.62	0.36	10.37	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	4	0.99	19	0.83	0.17	5.60	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	5	36.17	19	20.26	8.23	78.17	Y	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	6	49.72	19	22.91	12.61	87.15	Y	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	7	1.73	19	1.88	0.17	15.18	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	8	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.2	On-Site or In-Plant Training	PT	9	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	1	6.54	19	6.79	0.67	41.92	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	2	1.04	19	1.14	0.10	9.65	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	3	1.22	19	1.18	0.16	8.80	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	4	7.13	19	4.79	1.65	26.00	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	5	2.05	19	1.89	0.29	13.15	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	6	79.72	19	11.15	48.01	94.36	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	7	2.30	19	2.06	0.34	13.98	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	8	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1071.01	3.A.3	On-the-Job Training	OJ	9	0.00	19	0.00	n/a	n/a	N	07/2005	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	1	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	2	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	3	33.09	33	10.39	15.98	56.26	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	4	5.78	33	5.89	0.67	35.73	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	5	26.71	33	10.47	10.92	52.01	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	6	34.39	33	11.44	15.73	59.55	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	7	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	8	0.02	33	0.02	0.00	0.16	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	9	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	10	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	11	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	2.D.1	Required Level of Education	RL	12	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	1	1.05	33	1.15	0.11	9.28	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	2	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	3	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	4	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	5	2.31	33	2.51	0.25	18.51	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	6	38.52	33	16.36	13.30	71.89	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	7	35.41	33	9.55	18.98	56.19	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	8	22.27	33	13.08	5.79	57.19	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	9	0.29	33	0.33	0.03	2.97	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	10	0.14	33	0.16	0.01	1.35	N	12/2004	Incumbent
15-1081.00	3.A.1	Related Work Experience	RW	11	0.02	33	0.02	0.00	0.16	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	1	5.55	33	3.27	1.63	17.29	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	2	12.11	33	6.28	3.98	31.41	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	3	17.94	33	7.22	7.45	37.24	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	4	28.09	33	17.54	6.25	69.60	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	5	16.01	33	6.35	6.79	33.27	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	6	9.29	33	9.41	1.04	49.89	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	7	5.50	33	3.30	1.57	17.48	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	8	5.52	33	3.29	1.59	17.44	N	12/2004	Incumbent
15-1081.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	1	0.05	33	0.07	0.00	0.63	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	2	6.33	33	3.13	2.25	16.53	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	3	11.76	33	6.25	3.76	31.23	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	4	28.08	33	10.52	11.90	53.02	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	5	19.98	33	6.68	9.64	36.89	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	6	21.61	33	14.77	4.46	61.95	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	7	0.02	33	0.02	0.00	0.16	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	8	12.18	33	6.34	3.98	31.67	N	12/2004	Incumbent
15-1081.00	3.A.3	On-the-Job Training	OJ	9	0.00	33	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	1	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	2	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	3	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	4	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	5	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	6	37.44	27	16.47	12.36	71.76	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	7	10.67	27	6.54	2.83	32.85	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	8	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	10	51.88	27	19.06	18.33	83.82	Y	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	1	1.04	27	0.84	0.20	5.34	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	2	5.76	27	5.32	0.81	31.41	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	3	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	4	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	5	1.30	27	1.39	0.14	10.80	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	6	1.30	27	1.39	0.14	10.80	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	7	16.69	27	10.10	4.31	47.14	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	8	13.08	27	7.67	3.62	37.60	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	9	9.81	27	6.48	2.36	32.88	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	10	9.90	27	8.39	1.56	43.19	N	12/2004	Incumbent
15-2011.00	3.A.1	Related Work Experience	RW	11	41.12	27	21.95	9.77	81.83	Y	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	1	21.58	27	12.21	5.87	54.81	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	2	18.94	27	11.60	4.71	52.49	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	3	7.06	27	5.49	1.34	29.77	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	4	7.93	27	6.53	1.35	35.10	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	5	1.30	27	1.39	0.14	10.80	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	6	18.18	27	12.04	4.04	53.99	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	7	24.51	27	10.70	9.00	51.60	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.50	27	0.55	0.05	4.73	N	12/2004	Incumbent
15-2011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	1	9.69	27	7.36	1.87	37.64	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	2	11.53	27	8.41	2.34	41.52	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	3	10.97	27	6.65	2.95	33.30	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	4	13.53	27	8.09	3.64	39.31	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	5	9.55	27	5.94	2.50	30.25	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	6	1.08	27	0.91	0.19	5.88	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	7	24.41	27	10.77	8.87	51.72	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	8	19.25	27	11.80	4.76	53.17	N	12/2004	Incumbent
15-2011.00	3.A.3	On-the-Job Training	OJ	9	0.00	27	0.00	n/a	n/a	N	12/2004	Incumbent
15-2021.00	2.D.1	Required Level of Education	RL	1	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	2	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	3	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	4	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	5	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	6	14.81	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	7	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	8	29.63	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	9	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	10	0.00	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	11	48.15	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	2.D.1	Required Level of Education	RL	12	7.41	27	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	1	53.85	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	2	0.00	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	3	0.00	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	4	0.00	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	5	3.85	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	6	7.69	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	7	15.38	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	8	7.69	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	9	0.00	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	10	7.69	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
15-2021.00	3.A.1	Related Work Experience	RW	11	3.85	26	n/a	n/a	n/a	n/a	12/2005	Occupational Expert
