O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
25-4013.00	1.C.3.b	Concern for Others	IM	4.01	29	.25	3.49	4.52	N	12/2004	Incumbent
25-4013.00	1.C.3.c	Social Orientation	IM	3.17	29	.32	2.51	3.83	N	12/2004	Incumbent
25-4013.00	1.C.4.a	Self Control	IM	4.08	29	.16	3.76	4.4	N	12/2004	Incumbent
25-4013.00	1.C.4.b	Stress Tolerance	IM	3.35	29	.1	3.14	3.56	N	12/2004	Incumbent
25-4013.00	1.C.4.c	Adaptability/Flexibility	IM	3.99	29	.17	3.64	4.33	N	12/2004	Incumbent
25-4013.00	1.C.5.a	Dependability	IM	4.43	29	.2	4.02	4.83	N	12/2004	Incumbent
25-4013.00	1.C.5.b	Attention to Detail	IM	4.61	29	.11	4.37	4.84	N	12/2004	Incumbent
25-4013.00	1.C.5.c	Integrity	IM	4.28	29	.24	3.78	4.77	N	12/2004	Incumbent
25-4013.00	1.C.6	Independence	IM	3.92	29	.16	3.6	4.24	N	12/2004	Incumbent
25-4013.00	1.C.7.a	Innovation	IM	3.65	29	.22	3.19	4.1	N	12/2004	Incumbent
25-4013.00	1.C.7.b	Analytical Thinking	IM	3.76	29	.11	3.53	3.99	N	12/2004	Incumbent
25-4021.00	1.C.1.a	Achievement/Effort	IM	4.16	74	.16	3.83	4.48	N	7/2004	Incumbent
25-4021.00	1.C.1.b	Persistence	IM	4	74	.3	3.41	4.59	N	7/2004	Incumbent
25-4021.00	1.C.1.c	Initiative	IM	4.22	74	.2	3.83	4.61	N	7/2004	Incumbent
25-4021.00	1.C.2.b	Leadership	IM	4.04	73	.23	3.59	4.49	N	7/2004	Incumbent
25-4021.00	1.C.3.a	Cooperation	IM	4.67	74	.11	4.46	4.89	N	7/2004	Incumbent
25-4021.00	1.C.3.b	Concern for Others	IM	4.22	74	.21	3.8	4.63	N	7/2004	Incumbent
25-4021.00	1.C.3.c	Social Orientation	IM	4.07	74	.2	3.68	4.47	N	7/2004	Incumbent
25-4021.00	1.C.4.a	Self Control	IM	4.33	74	.23	3.87	4.8	N	7/2004	Incumbent
25-4021.00	1.C.4.b	Stress Tolerance	IM	3.99	74	.24	3.52	4.47	N	7/2004	Incumbent
25-4021.00	1.C.4.c	Adaptability/Flexibility	IM	4.41	74	.21	4	4.83	N	7/2004	Incumbent
25-4021.00	1.C.5.a	Dependability	IM	4.58	74	.12	4.34	4.82	N	7/2004	Incumbent
25-4021.00	1.C.5.b	Attention to Detail	IM	4.54	74	.13	4.29	4.79	N	7/2004	Incumbent
25-4021.00	1.C.5.c	Integrity	IM	4.39	74	.18	4.04	4.74	N	7/2004	Incumbent
25-4021.00	1.C.6	Independence	IM	4.13	74	.16	3.81	4.46	N	7/2004	Incumbent
25-4021.00	1.C.7.a	Innovation	IM	3.69	74	.23	3.22	4.16	N	7/2004	Incumbent
25-4021.00	1.C.7.b	Analytical Thinking	IM	3.66	74	.18	3.3	4.03	N	7/2004	Incumbent
25-4031.00	1.C.1.a	Achievement/Effort	IM	3.52	42	.22	3.07	3.97	N	7/2004	Incumbent
25-4031.00	1.C.1.b	Persistence	IM	3.39	43	.24	2.91	3.86	N	7/2004	Incumbent
25-4031.00	1.C.1.c	Initiative	IM	4.17	43	.16	3.84	4.5	N	7/2004	Incumbent
25-4031.00	1.C.2.b	Leadership	IM	3.79	43	.24	3.31	4.26	N	7/2004	Incumbent
25-4031.00	1.C.3.a	Cooperation	IM	4.47	43	.15	4.17	4.76	N	7/2004	Incumbent
25-4031.00	1.C.3.b	Concern for Others	IM	4.22	43	.24	3.74	4.7	N	7/2004	Incumbent
25-4031.00	1.C.3.c	Social Orientation	IM	3.67	43	.25	3.17	4.17	N	7/2004	Incumbent
25-4031.00	1.C.4.a	Self Control	IM	4.01	43	.15	3.72	4.31	N	7/2004	Incumbent
25-4031.00	1.C.4.b	Stress Tolerance	IM	3.74	43	.25	3.24	4.24	N	7/2004	Incumbent
25-4031.00	1.C.4.c	Adaptability/Flexibility	IM	3.61	43	.26	3.09	4.13	N	7/2004	Incumbent
25-4031.00	1.C.5.a	Dependability	IM	4.6	43	.14	4.31	4.89	N	7/2004	Incumbent
25-4031.00	1.C.5.b	Attention to Detail	IM	4.26	43	.18	3.89	4.63	N	7/2004	Incumbent
25-4031.00	1.C.5.c	Integrity	IM	4.37	43	.24	3.88	4.87	N	7/2004	Incumbent
25-4031.00	1.C.6	Independence	IM	4.28	42	.18	3.91	4.64	N	7/2004	Incumbent
25-4031.00	1.C.7.a	Innovation	IM	3.52	43	.16	3.2	3.83	N	7/2004	Incumbent
25-4031.00	1.C.7.b	Analytical Thinking	IM	3.46	43	.25	2.96	3.96	N	7/2004	Incumbent
25-9011.00	1.C.1.a	Achievement/Effort	IM	3.93	22	.35	3.21	4.66	N	12/2004	Incumbent
25-9011.00	1.C.1.b	Persistence	IM	4.25	21	.18	3.88	4.61	N	12/2004	Incumbent
25-9011.00	1.C.1.c	Initiative	IM	4.31	22	.18	3.94	4.68	N	12/2004	Incumbent
25-9011.00	1.C.2.b	Leadership	IM	3.78	22	.17	3.43	4.13	N	12/2004	Incumbent
25-9011.00	1.C.3.a	Cooperation	IM	4.5	21	.09	4.32	4.69	N	12/2004	Incumbent
25-9011.00	1.C.3.b	Concern for Others	IM	4.21	22	.22	3.75	4.66	N	12/2004	Incumbent
25-9011.00	1.C.3.c	Social Orientation	IM	3.52	22	.18	3.14	3.9	N	12/2004	Incumbent
25-9011.00	1.C.4.a	Self Control	IM	3.7	22	.14	3.42	3.99	N	12/2004	Incumbent
25-9011.00	1.C.4.b	Stress Tolerance	IM	3.99	22	.14	3.71	4.28	N	12/2004	Incumbent
25-9011.00	1.C.4.c	Adaptability/Flexibility	IM	4.1	22	.13	3.84	4.36	N	12/2004	Incumbent
25-9011.00	1.C.5.a	Dependability	IM	4.32	22	.22	3.87	4.77	N	12/2004	Incumbent
25-9011.00	1.C.5.b	Attention to Detail	IM	4.26	22	.17	3.91	4.61	N	12/2004	Incumbent
25-9011.00	1.C.5.c	Integrity	IM	3.85	22	.22	3.39	4.31	N	12/2004	Incumbent
25-9011.00	1.C.6	Independence	IM	3.75	22	.18	3.38	4.13	N	12/2004	Incumbent
25-9011.00	1.C.7.a	Innovation	IM	3.84	22	.13	3.56	4.11	N	12/2004	Incumbent
25-9011.00	1.C.7.b	Analytical Thinking	IM	3.89	22	.08	3.72	4.06	N	12/2004	Incumbent
27-1011.00	1.C.1.a	Achievement/Effort	IM	4.21	20	.26	3.67	4.75	N	3/2003	Incumbent
27-1011.00	1.C.1.b	Persistence	IM	3.8	20	.19	3.4	4.2	N	3/2003	Incumbent
27-1011.00	1.C.1.c	Initiative	IM	4.07	20	.24	3.58	4.57	N	3/2003	Incumbent
27-1011.00	1.C.2.b	Leadership	IM	3.99	20	.19	3.6	4.38	N	3/2003	Incumbent
27-1011.00	1.C.3.a	Cooperation	IM	4.13	20	.12	3.88	4.37	N	3/2003	Incumbent
27-1011.00	1.C.3.b	Concern for Others	IM	3.43	20	.2	3.01	3.84	N	3/2003	Incumbent
27-1011.00	1.C.3.c	Social Orientation	IM	2.8	20	.38	2.01	3.59	N	3/2003	Incumbent
27-1011.00	1.C.4.a	Self Control	IM	3.39	20	.34	2.69	4.1	N	3/2003	Incumbent
27-1011.00	1.C.4.b	Stress Tolerance	IM	4.19	20	.17	3.83	4.55	N	3/2003	Incumbent
27-1011.00	1.C.4.c	Adaptability/Flexibility	IM	4.35	20	.17	4.01	4.7	N	3/2003	Incumbent
27-1011.00	1.C.5.a	Dependability	IM	4.75	20	.11	4.53	4.98	N	3/2003	Incumbent
27-1011.00	1.C.5.b	Attention to Detail	IM	4.67	20	.17	4.31	5	N	3/2003	Incumbent
27-1011.00	1.C.5.c	Integrity	IM	4.32	20	.21	3.89	4.75	N	3/2003	Incumbent
27-1011.00	1.C.6	Independence	IM	3.36	20	.26	2.82	3.9	N	3/2003	Incumbent
27-1011.00	1.C.7.a	Innovation	IM	4.01	20	.33	3.32	4.71	N	3/2003	Incumbent
27-1011.00	1.C.7.b	Analytical Thinking	IM	3.65	20	.41	2.79	4.5	N	3/2003	Incumbent
27-1023.00	1.C.1.a	Achievement/Effort	IM	3.35	23	.17	2.99	3.7	N	7/2004	Incumbent
27-1023.00	1.C.1.b	Persistence	IM	3.29	23	.18	2.92	3.65	N	7/2004	Incumbent
27-1023.00	1.C.1.c	Initiative	IM	3.78	23	.17	3.42	4.14	N	7/2004	Incumbent
27-1023.00	1.C.2.b	Leadership	IM	3.52	23	.18	3.13	3.9	N	7/2004	Incumbent
27-1023.00	1.C.3.a	Cooperation	IM	4.22	23	.2	3.82	4.63	N	7/2004	Incumbent
27-1023.00	1.C.3.b	Concern for Others	IM	3.91	23	.18	3.53	4.29	N	7/2004	Incumbent
27-1023.00	1.C.3.c	Social Orientation	IM	3.75	23	.21	3.33	4.18	N	7/2004	Incumbent
27-1023.00	1.C.4.a	Self Control	IM	4.19	22	.17	3.83	4.55	N	7/2004	Incumbent
27-1023.00	1.C.4.b	Stress Tolerance	IM	4.01	23	.14	3.71	4.31	N	7/2004	Incumbent
27-1023.00	1.C.4.c	Adaptability/Flexibility	IM	3.73	23	.14	3.45	4.01	N	7/2004	Incumbent
27-1023.00	1.C.5.a	Dependability	IM	4.21	23	.16	3.88	4.55	N	7/2004	Incumbent
27-1023.00	1.C.5.b	Attention to Detail	IM	4.26	23	.17	3.9	4.62	N	7/2004	Incumbent
27-1023.00	1.C.5.c	Integrity	IM	4.1	23	.18	3.73	4.48	N	7/2004	Incumbent
27-1023.00	1.C.6	Independence	IM	3.84	23	.22	3.4	4.29	N	7/2004	Incumbent
27-1023.00	1.C.7.a	Innovation	IM	4.03	21	.19	3.63	4.43	N	7/2004	Incumbent
27-1023.00	1.C.7.b	Analytical Thinking	IM	3.4	23	.26	2.87	3.93	N	7/2004	Incumbent
27-1024.00	1.C.1.a	Achievement/Effort	IM	4.09	18	.13	3.82	4.36	N	3/2003	Incumbent
27-1024.00	1.C.1.b	Persistence	IM	3.93	18	.13	3.65	4.21	N	3/2003	Incumbent
27-1024.00	1.C.1.c	Initiative	IM	3.91	18	.35	3.16	4.66	N	3/2003	Incumbent
27-1024.00	1.C.2.b	Leadership	IM	3.34	18	.2	2.92	3.75	N	3/2003	Incumbent
27-1024.00	1.C.3.a	Cooperation	IM	4.57	19	.15	4.26	4.89	N	3/2003	Incumbent
27-1024.00	1.C.3.b	Concern for Others	IM	3.62	19	.33	2.92	4.32	N	3/2003	Incumbent
27-1024.00	1.C.3.c	Social Orientation	IM	3.25	19	.42	2.35	4.14	N	3/2003	Incumbent
27-1024.00	1.C.4.a	Self Control	IM	3.68	19	.33	2.98	4.37	N	3/2003	Incumbent
27-1024.00	1.C.4.b	Stress Tolerance	IM	4.24	19	.19	3.83	4.64	N	3/2003	Incumbent
27-1024.00	1.C.4.c	Adaptability/Flexibility	IM	4.36	19	.18	3.99	4.73	N	3/2003	Incumbent
27-1024.00	1.C.5.a	Dependability	IM	4.61	19	.14	4.31	4.9	N	3/2003	Incumbent
27-1024.00	1.C.5.b	Attention to Detail	IM	4.93	19	.05	4.83	5	N	3/2003	Incumbent
27-1024.00	1.C.5.c	Integrity	IM	3.59	19	.27	3.03	4.15	N	3/2003	Incumbent
27-1024.00	1.C.6	Independence	IM	3.93	19	.51	2.85	5	N	3/2003	Incumbent
27-1024.00	1.C.7.a	Innovation	IM	4.4	19	.2	3.97	4.83	N	3/2003	Incumbent
27-1024.00	1.C.7.b	Analytical Thinking	IM	4.17	19	.19	3.77	4.56	N	3/2003	Incumbent
27-1025.00	1.C.1.a	Achievement/Effort	IM	4.02	17	.23	3.54	4.5	N	7/2004	Incumbent
27-1025.00	1.C.1.b	Persistence	IM	3.86	17	.26	3.3	4.41	N	7/2004	Incumbent
27-1025.00	1.C.1.c	Initiative	IM	4.11	17	.22	3.65	4.57	N	7/2004	Incumbent
27-1025.00	1.C.2.b	Leadership	IM	3.97	17	.24	3.45	4.49	N	7/2004	Incumbent
27-1025.00	1.C.3.a	Cooperation	IM	4.39	17	.16	4.05	4.73	N	7/2004	Incumbent
27-1025.00	1.C.3.b	Concern for Others	IM	3.97	17	.21	3.52	4.41	N	7/2004	Incumbent
27-1025.00	1.C.3.c	Social Orientation	IM	3.01	17	.38	2.21	3.81	N	7/2004	Incumbent
27-1025.00	1.C.4.a	Self Control	IM	4.13	17	.24	3.61	4.65	N	7/2004	Incumbent
27-1025.00	1.C.4.b	Stress Tolerance	IM	3.92	17	.27	3.35	4.49	N	7/2004	Incumbent
27-1025.00	1.C.4.c	Adaptability/Flexibility	IM	4.04	17	.3	3.41	4.67	N	7/2004	Incumbent
27-1025.00	1.C.5.a	Dependability	IM	4.64	17	.16	4.29	4.98	N	7/2004	Incumbent
27-1025.00	1.C.5.b	Attention to Detail	IM	4.78	17	.15	4.46	5	N	7/2004	Incumbent
27-1025.00	1.C.5.c	Integrity	IM	4.45	17	.29	3.83	5	N	7/2004	Incumbent
27-1025.00	1.C.6	Independence	IM	4.41	17	.18	4.02	4.79	N	7/2004	Incumbent
27-1025.00	1.C.7.a	Innovation	IM	4.5	17	.17	4.14	4.86	N	7/2004	Incumbent
27-1025.00	1.C.7.b	Analytical Thinking	IM	3.72	17	.19	3.32	4.12	N	7/2004	Incumbent
27-2012.01	1.C.1.a	Achievement/Effort	IM	4.26	46	.23	3.81	4.72	N	12/2004	Incumbent
27-2012.01	1.C.1.b	Persistence	IM	4.57	46	.14	4.3	4.85	N	12/2004	Incumbent
27-2012.01	1.C.1.c	Initiative	IM	4.48	46	.14	4.21	4.76	N	12/2004	Incumbent
27-2012.01	1.C.2.b	Leadership	IM	4.3	46	.24	3.82	4.79	N	12/2004	Incumbent
27-2012.01	1.C.3.a	Cooperation	IM	4.09	46	.19	3.71	4.47	N	12/2004	Incumbent
27-2012.01	1.C.3.b	Concern for Others	IM	3.75	46	.22	3.3	4.2	N	12/2004	Incumbent
27-2012.01	1.C.3.c	Social Orientation	IM	4.06	46	.18	3.69	4.43	N	12/2004	Incumbent
27-2012.01	1.C.4.a	Self Control	IM	4.25	45	.19	3.87	4.63	N	12/2004	Incumbent
27-2012.01	1.C.4.b	Stress Tolerance	IM	4.5	45	.15	4.2	4.81	N	12/2004	Incumbent
27-2012.01	1.C.4.c	Adaptability/Flexibility	IM	4.53	46	.15	4.23	4.84	N	12/2004	Incumbent
27-2012.01	1.C.5.a	Dependability	IM	4.52	46	.18	4.15	4.88	N	12/2004	Incumbent
27-2012.01	1.C.5.b	Attention to Detail	IM	4.65	46	.15	4.34	4.96	N	12/2004	Incumbent
27-2012.01	1.C.5.c	Integrity	IM	4.34	46	.28	3.79	4.9	N	12/2004	Incumbent
27-2012.01	1.C.6	Independence	IM	4.13	46	.12	3.88	4.38	N	12/2004	Incumbent
27-2012.01	1.C.7.a	Innovation	IM	3.91	46	.23	3.44	4.37	N	12/2004	Incumbent
27-2012.01	1.C.7.b	Analytical Thinking	IM	4	46	.26	3.48	4.52	N	12/2004	Incumbent
27-2012.02	1.C.1.a	Achievement/Effort	IM	4.41	18	.16	4.07	4.75	N	12/2004	Incumbent
27-2012.02	1.C.1.b	Persistence	IM	4.2	18	.27	3.63	4.76	N	12/2004	Incumbent
27-2012.02	1.C.1.c	Initiative	IM	4.23	18	.14	3.93	4.52	N	12/2004	Incumbent
27-2012.02	1.C.2.b	Leadership	IM	4.58	18	.16	4.24	4.91	N	12/2004	Incumbent
27-2012.02	1.C.3.a	Cooperation	IM	4.27	18	.14	3.98	4.56	N	12/2004	Incumbent
27-2012.02	1.C.3.b	Concern for Others	IM	3.98	18	.19	3.58	4.38	N	12/2004	Incumbent
27-2012.02	1.C.3.c	Social Orientation	IM	3.93	18	.25	3.41	4.46	N	12/2004	Incumbent
27-2012.02	1.C.4.a	Self Control	IM	4.16	18	.19	3.77	4.56	N	12/2004	Incumbent
27-2012.02	1.C.4.b	Stress Tolerance	IM	4.86	18	.13	4.58	5	N	12/2004	Incumbent
27-2012.02	1.C.4.c	Adaptability/Flexibility	IM	4.41	18	.16	4.08	4.75	N	12/2004	Incumbent
27-2012.02	1.C.5.a	Dependability	IM	4.65	18	.15	4.33	4.97	N	12/2004	Incumbent
27-2012.02	1.C.5.b	Attention to Detail	IM	4.73	18	.15	4.41	5	N	12/2004	Incumbent
27-2012.02	1.C.5.c	Integrity	IM	3.86	17	.34	3.15	4.57	N	12/2004	Incumbent
27-2012.02	1.C.6	Independence	IM	3.8	18	.25	3.27	4.33	N	12/2004	Incumbent
27-2012.02	1.C.7.a	Innovation	IM	3.93	18	.25	3.4	4.46	N	12/2004	Incumbent
27-2012.02	1.C.7.b	Analytical Thinking	IM	3.81	18	.25	3.28	4.35	N	12/2004	Incumbent
27-2012.05	1.C.1.a	Achievement/Effort	IM	4.58	22	.16	4.25	4.92	N	12/2004	Incumbent
27-2012.05	1.C.1.b	Persistence	IM	4.37	22	.21	3.93	4.8	N	12/2004	Incumbent
27-2012.05	1.C.1.c	Initiative	IM	4.66	22	.13	4.39	4.94	N	12/2004	Incumbent
27-2012.05	1.C.2.b	Leadership	IM	4.46	22	.2	4.05	4.87	N	12/2004	Incumbent
27-2012.05	1.C.3.a	Cooperation	IM	4.61	22	.16	4.28	4.95	N	12/2004	Incumbent
27-2012.05	1.C.3.b	Concern for Others	IM	3.91	22	.24	3.41	4.41	N	12/2004	Incumbent
27-2012.05	1.C.3.c	Social Orientation	IM	4.11	22	.23	3.63	4.6	N	12/2004	Incumbent
27-2012.05	1.C.4.a	Self Control	IM	4.38	22	.19	3.98	4.78	N	12/2004	Incumbent
27-2012.05	1.C.4.b	Stress Tolerance	IM	4.28	22	.19	3.88	4.68	N	12/2004	Incumbent
27-2012.05	1.C.4.c	Adaptability/Flexibility	IM	4.64	22	.16	4.31	4.98	N	12/2004	Incumbent
27-2012.05	1.C.5.a	Dependability	IM	4.82	22	.08	4.66	4.99	N	12/2004	Incumbent
27-2012.05	1.C.5.b	Attention to Detail	IM	4.56	22	.17	4.21	4.91	N	12/2004	Incumbent
27-2012.05	1.C.5.c	Integrity	IM	4.32	22	.25	3.8	4.84	N	12/2004	Incumbent
27-2012.05	1.C.6	Independence	IM	4.3	22	.19	3.91	4.7	N	12/2004	Incumbent
27-2012.05	1.C.7.a	Innovation	IM	4.53	22	.18	4.16	4.9	N	12/2004	Incumbent
27-2012.05	1.C.7.b	Analytical Thinking	IM	4	22	.26	3.45	4.55	N	12/2004	Incumbent
27-2022.00	1.C.1.a	Achievement/Effort	IM	4.22	70	.14	3.95	4.5	N	7/2004	Incumbent
27-2022.00	1.C.1.b	Persistence	IM	4.44	70	.11	4.21	4.66	N	7/2004	Incumbent
27-2022.00	1.C.1.c	Initiative	IM	4.41	70	.09	4.22	4.59	N	7/2004	Incumbent
27-2022.00	1.C.2.b	Leadership	IM	4.65	70	.08	4.48	4.81	N	7/2004	Incumbent
27-2022.00	1.C.3.a	Cooperation	IM	4.28	70	.11	4.07	4.49	N	7/2004	Incumbent
27-2022.00	1.C.3.b	Concern for Others	IM	4.23	70	.15	3.94	4.53	N	7/2004	Incumbent
27-2022.00	1.C.3.c	Social Orientation	IM	4.19	70	.11	3.96	4.41	N	7/2004	Incumbent
27-2022.00	1.C.4.a	Self Control	IM	4.18	70	.15	3.87	4.48	N	7/2004	Incumbent
27-2022.00	1.C.4.b	Stress Tolerance	IM	4.26	70	.13	4	4.53	N	7/2004	Incumbent
27-2022.00	1.C.4.c	Adaptability/Flexibility	IM	4.3	70	.12	4.05	4.54	N	7/2004	Incumbent
27-2022.00	1.C.5.a	Dependability	IM	4.58	70	.08	4.42	4.74	N	7/2004	Incumbent
27-2022.00	1.C.5.b	Attention to Detail	IM	4.2	70	.11	3.99	4.41	N	7/2004	Incumbent
27-2022.00	1.C.5.c	Integrity	IM	4.53	70	.1	4.32	4.74	N	7/2004	Incumbent
27-2022.00	1.C.6	Independence	IM	4.14	70	.14	3.85	4.42	N	7/2004	Incumbent
27-2022.00	1.C.7.a	Innovation	IM	4.08	70	.13	3.81	4.34	N	7/2004	Incumbent
27-2022.00	1.C.7.b	Analytical Thinking	IM	3.97	70	.11	3.74	4.2	N	7/2004	Incumbent
27-2023.00	1.C.1.a	Achievement/Effort	IM	4.33	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.1.b	Persistence	IM	4.54	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.1.c	Initiative	IM	3.96	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.2.b	Leadership	IM	4	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.3.a	Cooperation	IM	4.29	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.3.b	Concern for Others	IM	3.54	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.3.c	Social Orientation	IM	3.71	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.4.a	Self Control	IM	4.96	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.4.b	Stress Tolerance	IM	4.96	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.4.c	Adaptability/Flexibility	IM	4.22	23	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.5.a	Dependability	IM	4.75	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.5.b	Attention to Detail	IM	4.17	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.5.c	Integrity	IM	5	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.6	Independence	IM	3.58	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.7.a	Innovation	IM	2.92	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-2023.00	1.C.7.b	Analytical Thinking	IM	3.54	24	n/a	n/a	n/a	n/a	12/2004	Occupational Expert
27-3011.00	1.C.1.a	Achievement/Effort	IM	3.93	91	.13	3.66	4.19	N	12/2004	Incumbent
27-3011.00	1.C.1.b	Persistence	IM	3.94	91	.13	3.69	4.2	N	12/2004	Incumbent
27-3011.00	1.C.1.c	Initiative	IM	4.22	91	.12	3.98	4.46	N	12/2004	Incumbent
27-3011.00	1.C.2.b	Leadership	IM	3.67	91	.2	3.28	4.07	N	12/2004	Incumbent
27-3011.00	1.C.3.a	Cooperation	IM	4.08	91	.16	3.76	4.4	N	12/2004	Incumbent
27-3011.00	1.C.3.b	Concern for Others	IM	3.69	91	.14	3.42	3.96	N	12/2004	Incumbent
27-3011.00	1.C.3.c	Social Orientation	IM	3.79	91	.15	3.5	4.09	N	12/2004	Incumbent
27-3011.00	1.C.4.a	Self Control	IM	4.17	91	.13	3.92	4.42	N	12/2004	Incumbent
27-3011.00	1.C.4.b	Stress Tolerance	IM	4.3	91	.15	3.99	4.6	N	12/2004	Incumbent
27-3011.00	1.C.4.c	Adaptability/Flexibility	IM	4.03	91	.1	3.83	4.23	N	12/2004	Incumbent
27-3011.00	1.C.5.a	Dependability	IM	4.68	90	.09	4.5	4.86	N	12/2004	Incumbent
27-3011.00	1.C.5.b	Attention to Detail	IM	4.04	91	.16	3.73	4.36	N	12/2004	Incumbent
27-3011.00	1.C.5.c	Integrity	IM	4.44	91	.13	4.18	4.69	N	12/2004	Incumbent
27-3011.00	1.C.6	Independence	IM	4.01	91	.11	3.79	4.23	N	12/2004	Incumbent
27-3011.00	1.C.7.a	Innovation	IM	3.95	91	.18	3.6	4.3	N	12/2004	Incumbent
27-3011.00	1.C.7.b	Analytical Thinking	IM	3.46	91	.25	2.97	3.96	N	12/2004	Incumbent
27-3022.00	1.C.1.a	Achievement/Effort	IM	4.2	116	.2	3.8	4.59	N	12/2004	Incumbent
27-3022.00	1.C.1.b	Persistence	IM	4.56	116	.09	4.39	4.72	N	12/2004	Incumbent
27-3022.00	1.C.1.c	Initiative	IM	4.63	116	.09	4.45	4.81	N	12/2004	Incumbent
27-3022.00	1.C.2.b	Leadership	IM	3.7	116	.25	3.21	4.19	N	12/2004	Incumbent
27-3022.00	1.C.3.a	Cooperation	IM	4	116	.17	3.67	4.34	N	12/2004	Incumbent
27-3022.00	1.C.3.b	Concern for Others	IM	3.47	115	.26	2.95	4	N	12/2004	Incumbent
27-3022.00	1.C.3.c	Social Orientation	IM	3.1	116	.25	2.61	3.59	N	12/2004	Incumbent
27-3022.00	1.C.4.a	Self Control	IM	4.11	115	.18	3.76	4.47	N	12/2004	Incumbent
27-3022.00	1.C.4.b	Stress Tolerance	IM	4.29	116	.16	3.98	4.6	N	12/2004	Incumbent
27-3022.00	1.C.4.c	Adaptability/Flexibility	IM	4.19	116	.18	3.84	4.54	N	12/2004	Incumbent
27-3022.00	1.C.5.a	Dependability	IM	4.55	116	.16	4.23	4.87	N	12/2004	Incumbent
27-3022.00	1.C.5.b	Attention to Detail	IM	4.76	116	.08	4.6	4.92	N	12/2004	Incumbent
27-3022.00	1.C.5.c	Integrity	IM	4.48	116	.12	4.25	4.72	N	12/2004	Incumbent
27-3022.00	1.C.6	Independence	IM	4.21	116	.16	3.89	4.53	N	12/2004	Incumbent
27-3022.00	1.C.7.a	Innovation	IM	3.75	116	.29	3.17	4.32	N	12/2004	Incumbent
27-3022.00	1.C.7.b	Analytical Thinking	IM	4	116	.19	3.63	4.37	N	12/2004	Incumbent
27-3031.00	1.C.1.a	Achievement/Effort	IM	3.7	15	.4	2.83	4.56	N	7/2004	Incumbent
27-3031.00	1.C.1.b	Persistence	IM	3.97	15	.2	3.54	4.4	N	7/2004	Incumbent
27-3031.00	1.C.1.c	Initiative	IM	4.36	15	.14	4.05	4.67	N	7/2004	Incumbent
27-3031.00	1.C.2.b	Leadership	IM	4.25	15	.27	3.67	4.83	N	7/2004	Incumbent
27-3031.00	1.C.3.a	Cooperation	IM	4.38	15	.3	3.74	5	N	7/2004	Incumbent
27-3031.00	1.C.3.b	Concern for Others	IM	4.01	15	.29	3.39	4.64	N	7/2004	Incumbent
27-3031.00	1.C.3.c	Social Orientation	IM	3.92	15	.25	3.39	4.45	N	7/2004	Incumbent
27-3031.00	1.C.4.a	Self Control	IM	4.31	15	.3	3.67	4.95	N	7/2004	Incumbent
27-3031.00	1.C.4.b	Stress Tolerance	IM	3.77	15	.22	3.3	4.25	N	7/2004	Incumbent
27-3031.00	1.C.4.c	Adaptability/Flexibility	IM	3.91	15	.31	3.24	4.58	N	7/2004	Incumbent
27-3031.00	1.C.5.a	Dependability	IM	4.43	15	.22	3.96	4.9	N	7/2004	Incumbent
27-3031.00	1.C.5.b	Attention to Detail	IM	4.59	15	.17	4.22	4.96	N	7/2004	Incumbent
27-3031.00	1.C.5.c	Integrity	IM	4.12	15	.33	3.41	4.83	N	7/2004	Incumbent
27-3031.00	1.C.6	Independence	IM	3.67	15	.28	3.08	4.27	N	7/2004	Incumbent
27-3031.00	1.C.7.a	Innovation	IM	3.61	15	.25	3.07	4.15	N	7/2004	Incumbent
27-3031.00	1.C.7.b	Analytical Thinking	IM	3.57	15	.25	3.03	4.11	N	7/2004	Incumbent
27-3041.00	1.C.1.a	Achievement/Effort	IM	4.16	48	.11	3.93	4.38	N	7/2004	Incumbent
27-3041.00	1.C.1.b	Persistence	IM	4.21	48	.13	3.95	4.48	N	7/2004	Incumbent
27-3041.00	1.C.1.c	Initiative	IM	4.37	48	.18	4.02	4.73	N	7/2004	Incumbent
